CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Surprise_Opaque_Fees,Security,Scheme_Personalization,Minimum_Required_Balance,Server_Maintenance_Count,Customer_Rating,Average_Complaints,Customer_Feedback,Complaint_Type,Attrition_Flag_Encoded,Gender_Encoded,Education_Level_Encoded,Marital_Status_Encoded,Income_Category_Encoded,Card_Category_Encoded,Inactivity_Flag,Engagement_Score,Trans_Freq_3M,High_Value_Customer,AI_Engagement_Trigger,Days_Since_Last_Transaction,Inactive_90Days_Flag,Cluster,Customer_Status,PCA1,PCA2,Segment,Recommended_Offers,Churn
713509908,Existing Customer,48,F,2,Graduate,Married,Unknown,Blue,35,3,1,1,1755.0,1058,697.0,0.697,4719,90,0.8,0.603,1,1,0,0,5,4.8,10,Difficulty accessing my account.,3,1,0,2,1,5,0,0,4.298245614035087,7.714285714285714,0,0,11.538461538461538,0,1,Others,-1.148990741367081,-0.6087829247808813,At Risk,Retention Discount / Cashback; Personalized Outreach / Call; Loyalty Points Boost,0
711919608,Attrited Customer,42,F,3,Graduate,Married,Less than $40K,Blue,36,4,3,2,2031.0,1720,311.0,0.713,2702,32,0.778,0.847,0,1,0,0,7,1.0,2,Experienced a problem with online banking.,3,0,0,2,1,4,0,1,4.298245614035087,2.6666666666666665,0,1,32.72727272727273,0,1,Others,1.4572335218666261,-0.6523105754672405,At Risk,Retention Discount / Cashback; Personalized Outreach / Call; Loyalty Points Boost,1
709993158,Existing Customer,46,F,2,Graduate,Married,Less than $40K,Blue,31,5,2,0,2330.0,1584,746.0,0.78,3917,71,0.651,0.68,1,1,0,0,6,4.1,4,"Great service, very helpful staff.",0,1,0,2,1,4,0,0,5.263157894736842,6.870967741935484,0,0,12.916666666666666,0,0,Others,-0.5784792197095978,0.2005747978688641,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
767815233,Existing Customer,46,F,3,College,Married,Less than $40K,Blue,40,6,4,2,1438.3,0,1438.3,0.714,4283,88,0.833,0.0,1,1,0,0,1,1.3,4,Complaint about unexpected fees.,4,1,0,0,1,4,0,1,3.8596491228070176,6.6,0,1,13.48314606741573,0,3,High Value,-0.2611381538953942,-0.5944396044640935,Loyal,Referral Programs; Premium Perks; Anniversary / Milestone Gifts,0
717624708,Attrited Customer,59,M,2,High School,Divorced,Less than $40K,Blue,51,6,5,3,1438.3,0,1438.3,0.734,2589,49,0.69,0.0,0,1,0,0,7,0.7,6,Long wait times for customer service.,2,0,1,3,0,4,0,1,3.1578947368421053,2.8823529411764706,0,1,30.6,0,2,At Risk,2.7435190263532694,-1.499855586262104,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,1
720015183,Existing Customer,60,M,1,Graduate,Married,$120K +,Blue,46,6,3,1,5130.0,2048,3082.0,0.776,4601,88,0.76,0.399,1,1,0,0,2,0.1,4,Resolved my issue quickly.,0,1,1,2,1,0,0,1,2.2807017543859645,5.739130434782608,0,1,15.50561797752809,0,0,Others,0.3084595919732921,-2.5489896837776915,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
778236858,Existing Customer,54,F,2,Graduate,Married,Unknown,Blue,42,4,1,1,11794.0,1018,10776.0,0.898,5547,87,0.706,0.086,1,1,0,1,4,4.3,0,"No issues, everything works fine.",0,1,0,2,1,5,0,0,7.368421052631578,6.214285714285714,1,0,14.318181818181818,0,2,High Value,-0.5705623344847461,1.802124843572808,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
789095958,Attrited Customer,50,M,1,Unknown,Single,$60K - $80K,Blue,38,4,3,3,7603.0,744,6859.0,0.711,2497,42,0.273,0.098,0,1,0,0,7,2.6,2,Experienced a problem with online banking.,3,0,1,6,2,2,0,1,6.228070175438596,3.3157894736842106,0,0,26.511627906976745,0,3,At Risk,1.787733893961473,1.291820124710723,Loyal,Referral Programs; Premium Perks; Anniversary / Milestone Gifts,1
713736333,Attrited Customer,41,F,3,Uneducated,Married,$40K - $60K,Blue,36,1,3,4,3606.0,0,3606.0,0.37,1829,41,0.519,0.0,0,1,0,0,7,3.5,9,Smooth and easy process.,0,0,0,5,1,1,0,1,5.087719298245615,3.4166666666666665,0,0,25.714285714285715,0,2,At Risk,1.0352078305470036,0.6183450119381195,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,1
717836733,Existing Customer,49,F,1,Graduate,Married,Less than $40K,Blue,36,6,2,1,5153.0,1378,3775.0,0.744,4274,81,0.723,0.267,1,1,0,0,1,2.1,2,Need to improve mobile app features.,3,1,0,2,1,4,0,0,4.7368421052631575,6.75,0,0,13.170731707317072,0,3,Others,-0.2855431969374074,-0.10650526644501765,Loyal,Referral Programs; Premium Perks; Anniversary / Milestone Gifts,0
712619808,Existing Customer,47,F,3,College,Single,Less than $40K,Blue,36,3,2,1,2500.0,1169,1331.0,0.638,4265,87,0.812,0.468,1,1,0,0,0,4.6,5,Had a billing complaint.,1,1,0,0,2,4,0,0,5.87719298245614,7.25,0,0,12.272727272727272,0,0,Others,-0.9945589287758265,0.6364911915214935,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
712221408,Existing Customer,42,M,4,Graduate,Single,$40K - $60K,Blue,33,5,3,2,2654.0,1489,1165.0,0.668,4767,82,0.673,0.561,1,1,0,0,1,2.6,4,The ATM was out of order.,0,1,1,2,2,1,0,1,4.999999999999999,7.454545454545454,1,1,11.927710843373497,0,0,Others,-0.9227865778580623,0.08911274840759967,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
714213708,Attrited Customer,35,F,3,College,Single,Less than $40K,Blue,25,4,3,2,3611.0,2517,1094.0,0.537,2178,45,0.552,0.697,0,1,1,0,7,1.4,7,"No issues, everything works fine.",0,0,0,0,2,4,0,1,2.8947368421052624,5.4,0,1,16.304347826086957,0,0,Others,-0.1923637073378588,-1.3421266679959014,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,1
720289533,Existing Customer,47,F,4,Unknown,Married,Unknown,Blue,42,5,2,3,1882.0,1143,739.0,0.638,4536,85,0.889,0.607,1,1,0,0,3,1.6,2,Need to improve mobile app features.,3,1,0,6,1,5,0,0,5.350877192982456,6.071428571428571,0,0,14.651162790697674,0,3,Others,-0.2831017246573189,0.11564413823044066,Loyal,Referral Programs; Premium Perks; Anniversary / Milestone Gifts,0
709469658,Existing Customer,47,M,3,Unknown,Single,$80K - $120K,Blue,36,3,1,2,7421.0,0,7421.0,0.708,4353,75,0.786,0.0,1,1,0,0,3,3.6,0,"Great service, very helpful staff.",0,1,1,6,2,3,0,0,7.280701754385965,6.25,0,0,14.210526315789474,0,2,High Value,-0.6273603389999837,2.11279425781727,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
772323033,Existing Customer,44,F,4,Graduate,Single,Less than $40K,Blue,33,3,2,2,4606.0,1556,3050.0,0.676,4363,78,0.66,0.338,1,1,0,0,3,3.6,8,Long wait times for customer service.,2,1,0,2,2,4,0,0,4.473684210526316,7.090909090909091,0,0,12.531645569620252,0,1,Others,-1.0143178739856284,-0.25224004957555335,At Risk,Retention Discount / Cashback; Personalized Outreach / Call; Loyalty Points Boost,0
742572558,Existing Customer,32,F,0,High School,Divorced,Unknown,Blue,25,5,3,1,12268.0,1165,11103.0,0.832,4905,82,0.822,0.095,1,1,1,1,2,2.6,6,Happy with the interest rates.,0,1,0,3,0,5,0,1,3.7719298245614032,9.84,1,1,9.036144578313252,0,2,High Value,-1.783379521215005,-0.31250167995662553,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
718848183,Existing Customer,50,M,2,Post-Graduate,Married,$80K - $120K,Blue,42,6,1,1,9873.0,1276,8597.0,0.791,4613,82,0.745,0.129,1,1,0,0,7,4.6,9,Service was okay.,0,1,1,4,1,3,0,0,4.473684210526316,5.857142857142857,0,0,15.180722891566266,0,2,High Value,-0.2491462928803974,-0.38243195160149634,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
719034183,Existing Customer,46,F,3,Graduate,Single,Less than $40K,Blue,38,5,1,3,1555.0,1366,189.0,0.704,5490,86,0.755,0.878,1,1,0,0,7,0.1,10,"Great service, very helpful staff.",0,1,0,2,2,4,0,0,1.2280701754385963,6.789473684210527,1,0,13.10344827586207,0,0,Others,-0.780433484900206,-3.0883684635959083,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
720142308,Attrited Customer,52,F,2,Graduate,Married,Less than $40K,Blue,36,5,3,4,2160.0,0,2160.0,0.645,2360,56,0.647,0.0,1,1,0,0,7,0.8,1,Smooth and easy process.,0,0,0,2,1,4,0,1,5.526315789473685,4.666666666666667,0,0,18.94736842105263,0,2,At Risk,1.1839309974249894,0.7682849452347907,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,1
771872733,Existing Customer,38,M,0,Unknown,Married,$60K - $80K,Blue,26,5,2,1,3809.0,1521,2288.0,0.692,4666,69,0.865,0.399,1,1,1,0,3,2.1,10,Experienced a problem with online banking.,3,1,1,6,1,2,0,0,1.9298245614035088,7.961538461538462,0,0,11.142857142857142,0,1,Others,-1.092210280258133,-2.0165338876195515,At Risk,Retention Discount / Cashback; Personalized Outreach / Call; Loyalty Points Boost,0
718816158,Existing Customer,44,F,3,High School,Single,Less than $40K,Blue,33,3,3,3,5362.0,1984,3378.0,0.664,3851,87,0.642,0.37,1,1,0,0,1,2.6,1,I had a complaint about a transaction error.,1,1,0,3,2,4,0,1,6.578947368421052,7.909090909090909,0,0,11.25,0,0,Others,-0.9327160105971027,1.31332678456814,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
720003558,Existing Customer,43,F,1,Graduate,Unknown,Less than $40K,Blue,32,4,4,3,1834.0,1416,418.0,0.868,5653,79,0.927,0.772,1,1,0,0,1,0.6,4,"Great service, very helpful staff.",0,1,0,2,3,4,0,1,3.7719298245614032,7.40625,1,1,12.0,0,0,Others,-0.8657423960170357,-1.0326042881896687,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
818993508,Existing Customer,52,F,3,Graduate,Married,Less than $40K,Blue,47,4,4,2,2577.0,879,1698.0,0.74,5021,75,0.744,0.341,1,1,0,0,1,2.3,9,I had a complaint about a transaction error.,1,1,0,2,1,4,0,1,2.982456140350877,4.787234042553192,1,1,18.55263157894737,0,1,Others,0.33032030909499716,-1.7682930961383716,At Risk,Retention Discount / Cashback; Personalized Outreach / Call; Loyalty Points Boost,0
715672458,Existing Customer,47,M,5,Graduate,Single,$60K - $80K,Blue,36,6,3,2,2721.0,1264,1457.0,0.796,4557,71,0.972,0.465,1,1,0,0,3,0.1,10,Had a billing complaint.,1,1,1,2,2,2,0,1,0.7017543859649121,5.916666666666667,0,1,15.0,0,1,Others,-0.4252179578667235,-3.3529699782387725,At Risk,Retention Discount / Cashback; Personalized Outreach / Call; Loyalty Points Boost,0
789820308,Existing Customer,50,F,3,Graduate,Married,Less than $40K,Blue,40,3,2,2,2925.0,2065,860.0,0.692,3913,47,1.474,0.706,0,1,0,0,5,0.5,7,Experienced a problem with online banking.,3,1,0,2,1,4,0,0,2.1052631578947363,3.525,0,0,25.0,0,1,Others,0.4826152413025997,-2.725931184376905,At Risk,Retention Discount / Cashback; Personalized Outreach / Call; Loyalty Points Boost,0
819688458,Attrited Customer,44,F,5,Graduate,Unknown,Less than $40K,Blue,39,6,3,2,1545.0,0,1545.0,0.749,2646,39,0.444,0.0,0,1,0,0,7,0.1,9,Difficulty accessing my account.,3,0,0,2,3,4,0,1,1.0526315789473686,3.0,0,1,29.25,0,1,At Risk,1.496473736027608,-2.5630898288272848,At Risk,Retention Discount / Cashback; Personalized Outreach / Call; Loyalty Points Boost,1
710785383,Attrited Customer,49,F,2,Graduate,Married,Less than $40K,Blue,39,3,3,1,2212.0,0,2212.0,0.942,2394,55,0.897,0.0,1,1,0,0,7,1.7,0,Complaint about unexpected fees.,4,0,0,2,1,4,0,1,5.087719298245614,4.230769230769231,0,0,20.892857142857142,0,3,At Risk,0.6078336506727899,0.2809821290619388,Loyal,Referral Programs; Premium Perks; Anniversary / Milestone Gifts,1
712837233,Existing Customer,46,M,2,High School,Single,$120K +,Blue,36,3,1,3,13001.0,1482,11519.0,0.552,3671,55,0.528,0.114,1,1,0,1,4,0.6,5,Complaint about unexpected fees.,4,1,1,3,2,0,0,0,3.421052631578948,4.583333333333333,1,0,19.285714285714285,0,1,At Risk,0.24363160751143478,-0.869432853346814,At Risk,Retention Discount / Cashback; Personalized Outreach / Call; Loyalty Points Boost,0
713597658,Attrited Customer,36,F,3,Uneducated,Single,Less than $40K,Blue,22,3,3,1,2784.0,2378,406.0,0.525,2021,57,0.676,0.854,1,1,1,0,7,1.7,4,Good experience overall.,0,0,0,5,2,4,0,1,3.684210526315789,7.772727272727272,0,1,11.379310344827584,0,0,Others,-0.9632850565239779,-0.810430750218275,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,1
713953383,Attrited Customer,50,M,1,Post-Graduate,Single,$60K - $80K,Blue,36,4,3,2,2317.0,0,2317.0,0.734,2214,41,0.519,0.0,0,1,0,0,7,4.0,10,The app is easy to use.,0,0,1,4,2,2,0,1,4.12280701754386,3.4166666666666665,0,1,25.714285714285715,0,2,At Risk,1.5184405024592607,-0.3033926216762912,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,1
716891583,Existing Customer,41,F,3,High School,Unknown,Less than $40K,Blue,36,5,2,0,1867.0,970,897.0,0.828,4537,60,1.0,0.52,1,1,0,0,0,1.8,10,Customer support was slow to respond to my issue.,2,1,0,3,3,4,0,0,1.1403508771929822,5.0,0,0,17.704918032786885,0,1,Others,-0.48480246194338006,-2.931503646952141,At Risk,Retention Discount / Cashback; Personalized Outreach / Call; Loyalty Points Boost,0
716510658,Attrited Customer,50,F,0,Doctorate,Single,Less than $40K,Blue,38,4,3,3,2595.0,2353,242.0,0.924,2526,41,0.577,0.907,0,1,0,0,7,1.0,3,Experienced a problem with online banking.,3,0,0,1,2,4,0,1,4.473684210526316,3.236842105263158,0,1,27.142857142857142,0,0,Others,1.7154715034555104,-0.7184350050761574,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,1
708125733,Existing Customer,46,F,2,College,Divorced,Less than $40K,Blue,36,4,3,1,1438.3,0,1438.3,0.906,4311,77,0.833,0.0,1,1,0,0,2,1.9,1,Customer support was slow to respond to my issue.,2,1,0,0,0,4,0,1,4.912280701754386,6.416666666666667,0,1,13.846153846153848,0,3,High Value,-0.5424972056535551,0.2387532795883524,Loyal,Referral Programs; Premium Perks; Anniversary / Milestone Gifts,0
716484333,Existing Customer,46,F,2,Graduate,Married,Less than $40K,Blue,40,6,1,2,1696.0,1177,519.0,0.686,4410,84,0.826,0.694,1,1,0,0,1,2.5,2,Experienced a problem with online banking.,3,1,0,2,1,4,0,0,5.614035087719298,6.3,0,0,14.117647058823527,0,3,Others,-0.24792723017671536,0.36203077188056754,Loyal,Referral Programs; Premium Perks; Anniversary / Milestone Gifts,0
708519108,Attrited Customer,46,F,1,Graduate,Married,Unknown,Blue,24,3,3,2,2694.0,1576,1118.0,0.494,2041,57,0.9,0.585,1,1,1,0,7,2.0,7,Experienced a problem with online banking.,3,0,0,2,1,5,0,1,3.421052631578948,7.125,0,1,12.413793103448276,0,1,Others,-0.2610829139178909,-1.0367712159953022,At Risk,Retention Discount / Cashback; Personalized Outreach / Call; Loyalty Points Boost,1
719740008,Attrited Customer,51,F,4,High School,Married,Less than $40K,Blue,41,3,3,4,2791.0,940,1851.0,0.813,2584,49,0.441,0.337,0,1,0,0,7,4.9,8,Had a billing complaint.,1,0,0,3,1,4,0,1,6.666666666666666,3.5853658536585367,0,0,24.6,0,0,At Risk,1.3943249538514908,1.3067889810741808,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,1
717087858,Existing Customer,51,F,1,Graduate,Single,$40K - $60K,Blue,36,3,3,1,2146.0,967,1179.0,0.569,4253,74,0.721,0.451,1,1,0,0,5,3.3,8,Experienced a problem with online banking.,3,1,0,2,2,1,0,1,3.684210526315789,6.166666666666667,0,1,14.4,0,1,Others,-0.22311203969299578,-1.028377430262421,At Risk,Retention Discount / Cashback; Personalized Outreach / Call; Loyalty Points Boost,0
711605208,Attrited Customer,61,M,0,Uneducated,Married,$80K - $120K,Blue,43,3,3,5,1438.3,0,1438.3,0.7,1958,47,0.424,0.0,0,1,0,0,7,3.7,8,Long wait times for customer service.,2,0,1,5,1,3,0,1,6.140350877192982,3.2790697674418605,0,0,26.875,0,2,At Risk,2.528504766745261,0.9984240631007602,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,1
714882258,Existing Customer,38,F,2,College,Married,Unknown,Blue,36,6,1,2,1438.3,730,708.3,0.921,4583,67,0.914,0.508,1,1,0,0,5,1.5,3,"No issues, everything works fine.",0,1,0,0,1,5,0,0,4.385964912280701,5.583333333333333,0,0,15.882352941176473,0,0,Others,-0.4110263758406052,-0.3011344933751051,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
792300858,Existing Customer,44,F,3,Graduate,Divorced,$40K - $60K,Blue,38,3,2,2,4269.0,1852,2417.0,0.682,4178,75,0.63,0.434,1,1,0,0,3,0.0,9,Customer support was slow to respond to my issue.,2,1,0,2,0,1,0,0,0.964912280701754,5.921052631578948,0,0,15.0,0,1,Others,-0.6423679061041472,-3.0916208859173464,At Risk,Retention Discount / Cashback; Personalized Outreach / Call; Loyalty Points Boost,0
766550808,Existing Customer,45,F,3,Graduate,Married,$40K - $60K,Blue,38,3,6,1,4195.0,2440,1755.0,0.889,4430,72,0.714,0.582,1,1,0,0,2,2.7,2,"Routine service, nothing special.",0,1,0,2,1,1,0,1,5.263157894736842,5.684210526315789,0,0,15.616438356164384,0,0,Others,-0.39568897773091094,-0.05906792154005391,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
718941183,Existing Customer,48,F,1,College,Married,Less than $40K,Blue,38,5,2,2,1832.0,748,1084.0,0.879,4376,87,0.812,0.408,1,1,0,0,4,2.5,10,I had a complaint about a transaction error.,1,1,0,0,1,4,0,0,2.807017543859649,6.868421052631579,0,0,12.954545454545457,0,1,Others,-0.4884183135815431,-1.6830269662900252,At Risk,Retention Discount / Cashback; Personalized Outreach / Call; Loyalty Points Boost,0
708516558,Existing Customer,37,F,2,High School,Married,Less than $40K,Blue,36,3,2,1,2588.0,1782,806.0,0.546,4159,83,0.766,0.689,1,1,0,0,1,1.3,9,Difficulty accessing my account.,3,1,0,3,1,4,0,0,1.5789473684210529,6.916666666666667,0,0,12.857142857142858,0,1,Others,-1.2204019694444683,-2.6095897023556343,At Risk,Retention Discount / Cashback; Personalized Outreach / Call; Loyalty Points Boost,0
709350783,Existing Customer,63,F,0,Unknown,Single,Less than $40K,Blue,36,6,1,1,4847.0,1856,2991.0,0.61,4712,76,0.81,0.383,1,1,0,0,4,0.1,7,Experienced a problem with online banking.,3,1,0,6,2,4,0,0,1.228070175438596,6.333333333333333,0,0,14.025974025974026,0,1,Others,0.2043670031742853,-3.1366355861659456,At Risk,Retention Discount / Cashback; Personalized Outreach / Call; Loyalty Points Boost,0
771230508,Existing Customer,46,F,4,College,Married,$40K - $60K,Blue,33,4,1,1,2423.0,429,1994.0,0.625,4717,80,0.739,0.177,1,1,0,0,6,3.7,6,I had a complaint about a transaction error.,1,1,0,0,1,1,0,0,4.7368421052631575,7.272727272727272,0,0,12.22222222222222,0,2,High Value,-1.0549817616173462,0.09094938239246811,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
710978058,Existing Customer,50,F,0,Uneducated,Single,$40K - $60K,Blue,41,6,2,3,7507.0,1697,5810.0,1.098,4651,71,1.029,0.226,1,1,0,0,5,2.8,0,Service was okay.,0,1,0,5,2,1,0,0,7.105263157894736,5.195121951219512,0,0,17.083333333333332,0,0,Others,0.34239952329723,1.4782516385453404,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
713405133,Existing Customer,51,M,2,College,Married,$120K +,Blue,43,5,2,3,5232.0,1923,3309.0,0.629,4976,93,0.661,0.368,1,1,0,0,0,0.6,9,Need to improve mobile app features.,3,1,1,0,1,0,0,0,2.017543859649123,6.488372093023256,1,0,13.72340425531915,0,1,Others,-0.3138126685329173,-2.4478234048379144,At Risk,Retention Discount / Cashback; Personalized Outreach / Call; Loyalty Points Boost,0
710723958,Existing Customer,43,F,3,Uneducated,Single,Unknown,Blue,32,5,1,1,1438.3,491,947.3,0.494,5016,86,0.593,0.341,1,1,0,0,6,0.3,3,"Great service, very helpful staff.",0,1,0,5,2,5,0,0,2.8070175438596485,8.0625,1,0,11.03448275862069,0,2,High Value,-1.191239285596919,-1.3320845507077246,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
823840458,Existing Customer,47,F,1,High School,Married,Unknown,Blue,43,4,2,2,1828.0,1517,311.0,0.661,4542,82,0.577,0.83,1,1,0,0,2,3.4,6,Good experience overall.,0,1,0,3,1,5,0,0,4.999999999999999,5.72093023255814,0,0,15.542168674698797,0,0,Others,-0.0676048798303582,-0.26632334966569154,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
791754258,Existing Customer,49,F,5,Graduate,Married,Unknown,Blue,43,4,3,2,2557.0,2351,206.0,0.807,4342,73,1.147,0.919,1,1,0,0,5,2.5,7,Had a billing complaint.,1,1,0,2,1,5,0,1,3.8596491228070176,5.093023255813954,0,1,17.43243243243243,0,0,Others,-0.24256253986495097,-1.4955207322983168,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
789472833,Existing Customer,42,F,2,College,Divorced,Less than $40K,Blue,33,3,3,1,2283.0,1690,593.0,0.874,4377,64,0.488,0.74,1,1,0,0,0,1.1,10,Customer support was slow to respond to my issue.,2,1,0,0,0,4,0,1,1.0526315789473686,5.818181818181818,0,1,15.23076923076923,0,1,Others,-0.5750706978175376,-3.013203958024306,At Risk,Retention Discount / Cashback; Personalized Outreach / Call; Loyalty Points Boost,0
711099408,Existing Customer,35,F,4,High School,Single,Less than $40K,Blue,25,5,2,3,2684.0,1658,1026.0,0.669,4657,76,1.0,0.618,1,1,1,0,2,2.6,9,I had a complaint about a transaction error.,1,1,0,3,2,4,0,0,3.771929824561404,9.12,0,0,9.74025974025974,0,0,Others,-1.5473384285970324,-0.6932611993346823,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
745853283,Existing Customer,38,F,1,Graduate,Married,Unknown,Blue,31,3,1,3,7234.0,0,7234.0,0.899,5198,75,1.083,0.0,1,1,0,0,3,3.3,1,I had a complaint about a transaction error.,1,1,0,2,1,5,0,0,7.192982456140351,7.258064516129032,1,0,12.236842105263158,0,2,High Value,-1.2454589233506743,2.1990984953003725,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
717790233,Existing Customer,37,F,2,College,Single,$40K - $60K,Blue,26,3,2,3,1438.3,743,695.3,0.561,4730,80,0.778,0.517,1,1,1,0,3,0.8,4,"Routine service, nothing special.",0,1,0,0,2,1,0,0,3.947368421052632,9.23076923076923,0,0,9.62962962962963,0,0,Others,-1.484655128470608,-0.41291176009473013,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
818791833,Existing Customer,42,F,3,Graduate,Married,Less than $40K,Blue,37,4,2,1,2730.0,1303,1427.0,1.308,4750,76,0.9,0.477,1,1,0,0,2,1.9,2,Had a billing complaint.,1,1,0,2,1,4,0,0,4.56140350877193,6.162162162162162,1,0,14.415584415584416,0,0,Others,-0.9863235101508583,-0.39571598719470974,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
714981483,Existing Customer,50,F,3,High School,Married,Unknown,Blue,38,4,2,1,2808.0,1720,1088.0,0.836,5137,81,0.723,0.613,1,1,0,0,3,3.2,6,"Routine service, nothing special.",0,1,0,3,1,5,0,0,4.298245614035087,6.394736842105263,1,0,13.902439024390244,0,0,Others,-0.6893009645821889,-0.7759352873354025,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
719373558,Existing Customer,42,F,3,Unknown,Single,Less than $40K,Blue,36,6,1,1,6275.0,0,6275.0,0.79,4308,75,0.786,0.0,1,1,0,0,1,2.6,0,Very satisfied with the bank's services.,0,1,0,6,2,4,0,0,5.87719298245614,6.25,0,0,14.210526315789474,0,2,High Value,-0.5836627584226893,1.1357486619934767,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
823609383,Existing Customer,43,F,4,College,Unknown,$40K - $60K,Blue,39,4,1,3,1438.3,0,1438.3,0.68,4528,83,1.128,0.0,1,1,0,0,2,0.6,10,Very satisfied with the bank's services.,0,1,0,0,3,1,0,0,1.6666666666666663,6.384615384615385,0,0,13.928571428571429,0,2,High Value,-0.9444693626138805,-2.3057304936343774,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
714408933,Attrited Customer,44,M,4,Graduate,Single,$80K - $120K,Blue,36,4,2,2,10834.0,0,10834.0,0.522,2249,51,0.594,0.0,1,1,0,1,7,1.1,8,"Great service, very helpful staff.",0,0,1,2,2,3,0,0,2.2807017543859645,4.25,0,0,20.76923076923077,0,2,At Risk,0.444261316086887,-1.548404498993953,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,1
713661933,Existing Customer,44,F,1,College,Married,Less than $40K,Blue,33,5,1,3,1522.0,0,1522.0,0.783,4835,70,0.489,0.0,1,1,0,0,4,2.3,8,Smooth and easy process.,0,1,0,0,1,4,0,0,3.8596491228070167,6.363636363636363,1,0,13.943661971830986,0,2,High Value,-0.2516439917236976,-0.32405787831531985,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
716218908,Existing Customer,48,F,4,Doctorate,Single,Unknown,Blue,39,6,1,1,2845.0,919,1926.0,0.652,2635,43,1.263,0.323,0,1,0,0,7,0.7,5,Had a billing complaint.,1,1,0,1,2,5,0,0,2.456140350877193,3.3076923076923075,0,0,26.59090909090909,0,0,Others,0.9406448397503475,-2.0079058429585723,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
818710233,Existing Customer,41,F,2,Graduate,Married,$40K - $60K,Blue,36,6,2,3,2329.0,1271,1058.0,0.729,4382,70,0.667,0.546,1,1,0,0,0,2.4,0,Resolved my issue quickly.,0,1,0,2,1,1,0,0,6.754385964912281,5.833333333333333,0,0,15.211267605633802,0,0,Others,-0.02619569067733365,1.485132294452556,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
